,0,1,2,3,4,5,6
77030,schools,NNS,I-NP,o,o,o,o
77031,",",",",o,o,o,o,o
77032,such,JJ,B-PP,o,o,o,o
77033,as,IN,I-PP,o,o,o,o
77034,Bates,NNP,B-NP,B-ORG,B-ORG,o,o
77035,College,NNP,I-NP,I-ORG,L-ORG,o,o
77036,",",",",o,o,o,o,o
77037,Colby,NNP,B-NP,B-ORG,B-ORG,o,o
77038,College,NNP,I-NP,I-ORG,L-ORG,o,o
77039,",",",",o,o,o,o,o
77040,Middlebury,NNP,B-NP,B-ORG,B-ORG,o,o
77041,College,NNP,I-NP,I-ORG,L-ORG,o,o
77042,",",",",o,o,o,o,o
77043,Franklin,NNP,B-NP,B-ORG,B-ORG,B-INDIVIDUAL,o
77044,College,NNP,I-NP,I-ORG,L-ORG,o,o
77045,Switzerland,NNP,I-NP,B-GPE,U-GPE,o,o
77046,",",",",o,o,o,o,o
77047,and,CC,I-NP,o,o,o,o
77048,larger,JJR,B-NP,o,o,o,o
77049,universities,NNS,I-NP,o,o,o,o
77050,like,IN,B-PP,o,o,o,o
77051,the,DT,B-NP,o,o,o,o
77052,University,NNP,I-NP,B-ORG,B-ORG,o,o
77053,of,IN,B-PP,I-ORG,I-ORG,o,o
77054,Virginia,NNP,B-NP,I-ORG,L-ORG,o,o
77055,and,CC,I-NP,o,o,o,o
77056,Princeton,NNP,B-NP,B-ORG,B-ORG,o,o
77057,University,NNP,I-NP,I-ORG,L-ORG,o,o
77058,",",",",o,o,o,o,o
77059,a,DT,B-NP,o,o,o,o
77060,senior,JJ,I-NP,o,o,o,o
77061,thesis,NN,I-NP,o,o,o,o
77062,for,IN,B-PP,o,o,o,o
77063,degrees,NNS,B-NP,o,o,o,o
77064,in,IN,B-PP,o,o,o,o
77065,the,DT,B-NP,o,o,o,o
77066,humanities,NNS,I-NP,o,o,o,o
77067,or,CC,I-NP,o,o,o,o
77068,laboratory,NN,B-NP,o,o,o,o
77069,research,NN,I-NP,o,o,o,o
77070,for,IN,B-PP,o,o,o,o
77071,natural,JJ,B-NP,o,o,o,o
77072,science,NN,I-NP,o,o,o,o
77073,(,(,o,o,o,o,o
77074,and,CC,I-NP,o,o,o,o
77075,sometimes,RB,B-NP,o,o,o,o
77076,social,JJ,I-NP,o,o,o,o
77077,science,NN,I-NP,o,o,o,o
77078,),SYM,I-NP,o,o,o,o
77079,degrees,NNS,B-NP,o,o,o,o
77080,is,VBZ,B-VP,o,o,o,o
77081,also,RB,I-VP,o,o,o,o
77082,required,VBN,I-VP,o,o,o,o
77083,.,.,o,o,o,o,o
77084,,,,,,,
77085,Five,CD,B-NP,B-COUNT,U-COUNT,o,o
77086,notable,JJ,I-NP,o,o,o,o
77087,exceptions,NNS,I-NP,o,o,o,o
77088,are,VBP,B-VP,o,o,o,o
77089,Reed,NNP,B-NP,B-ORG,B-ORG,o,o
77090,College,NNP,I-NP,I-ORG,L-ORG,o,o
77091,",",",",o,o,o,o,o
77092,Massachusetts,NNP,B-NP,B-ORG,B-ORG,o,o
77093,Institute,NNP,I-NP,I-ORG,I-ORG,o,o
77094,of,IN,B-PP,I-ORG,I-ORG,o,o
77095,Technology,NNP,B-NP,I-ORG,L-ORG,o,o
77096,",",",",o,o,o,o,o
77097,The,DT,B-NP,o,o,o,o
77098,Evergreen,NNP,I-NP,B-ORG,B-ORG,o,o
77099,State,NNP,I-NP,I-ORG,I-ORG,o,o
77100,College,NNP,I-NP,I-ORG,L-ORG,o,o
77101,",",",",o,o,o,o,o
77102,Sarah,NNP,B-NP,B-ORG,B-ORG,o,o
77103,Lawrence,NNP,I-NP,I-ORG,I-ORG,o,o
77104,College,NNP,I-NP,I-ORG,L-ORG,o,o
77105,",",",",o,o,o,o,o
77106,and,CC,I-NP,o,o,o,o
77107,Bennington,NNP,B-NP,B-ORG,B-ORG,o,o
77108,College,NNP,I-NP,I-ORG,L-ORG,o,o
77109,",",",",o,o,o,o,o
77110,which,WDT,B-NP,o,o,o,o
77111,do,VBP,B-VP,o,o,o,o
77112,not,RB,I-VP,o,o,o,o
77113,have,VB,I-VP,o,o,o,o
77114,deans,NNS,B-NP,o,o,o,o
77115,',POS,B-NP,o,o,o,o
77116,lists,NNS,I-NP,o,o,o,o
77117,",",",",o,o,o,o,o
77118,Latin,NNP,B-NP,o,o,o,o
77119,honors,NNS,I-NP,o,o,o,o
77120,recognitions,NNS,I-NP,o,o,o,o
77121,",",",",o,o,o,o,o
77122,or,CC,I-NP,o,o,o,o
77123,undergraduate,JJ,B-NP,o,o,o,o
77124,honors,NNS,I-NP,o,o,o,o
77125,programs,NNS,I-NP,o,o,o,o
77126,or,CC,I-NP,o,o,o,o
77127,subjects,NNS,I-NP,o,o,o,o
77128,.,.,o,o,o,o,o
77129,,,,,,,
77130,Bachelor's,JJ,B-NP,o,o,o,o
77131,degrees,NNS,I-NP,o,o,o,o
77132,in,IN,B-PP,o,o,o,o
77133,the,DT,B-NP,o,o,o,o
77134,United,NNP,I-NP,B-GPE,B-GPE,o,o
77135,States,NNPS,I-NP,I-GPE,L-GPE,o,o
77136,are,VBP,B-VP,o,o,o,o
77137,typically,RB,I-VP,o,o,o,o
77138,designed,VBN,I-VP,o,o,o,o
77139,to,TO,I-VP,o,o,o,o
77140,be,VB,I-VP,o,o,o,o
77141,completed,VBN,I-VP,o,o,o,o
77142,in,IN,B-PP,o,o,o,o
77143,four,CD,B-NP,B-PERIOD,B-PERIOD,o,o
77144,years,NNS,I-NP,I-PERIOD,L-PERIOD,o,o
77145,of,IN,B-PP,o,o,o,o
77146,full-time,JJ,B-NP,o,o,o,o
77147,study,NN,I-NP,o,o,o,o
77148,",",",",o,o,o,o,o
77149,although,IN,B-SBAR,o,o,o,o
77150,some,DT,B-NP,o,o,o,o
77151,programs,NNS,I-NP,o,o,o,o
77152,(,(,o,o,o,o,o
77153,such,JJ,B-PP,o,o,o,o
77154,as,IN,I-PP,o,o,o,o
77155,engineering,NN,B-NP,o,o,o,o
77156,or,CC,I-NP,o,o,o,o
77157,architecture,NN,I-NP,o,o,o,o
77158,),SYM,I-NP,o,o,o,o
77159,usually,RB,B-ADVP,o,o,o,o
77160,take,VB,B-VP,o,o,o,o
77161,five,CD,B-NP,B-COUNT,U-COUNT,o,o
77162,",",",",o,o,o,o,o
77163,and,CC,I-NP,o,o,o,o
77164,some,DT,B-NP,o,o,o,o
77165,universities,NNS,I-NP,o,o,o,o
77166,and,CC,I-NP,o,o,o,o
77167,colleges,NNS,I-NP,o,o,o,o
77168,",",",",o,o,o,o,o
77169,such,JJ,B-PP,o,o,o,o
77170,as,IN,I-PP,o,o,o,o
77171,Grace,NNP,B-NP,B-ORG,B-ORG,o,o
77172,College,NNP,I-NP,I-ORG,L-ORG,o,o
77173,allow,VB,B-VP,o,o,o,o
77174,ambitious,JJ,B-NP,o,o,o,o
77175,students,NNS,I-NP,o,o,o,o
77176,(,(,o,o,o,o,o
77177,usually,RB,B-ADVP,o,o,o,o
77178,with,IN,B-PP,o,o,o,o
77179,the,DT,B-NP,o,o,o,o
77180,help,NN,I-NP,o,o,o,o
77181,of,IN,B-PP,o,o,o,o
77182,summer,NN,B-NP,o,o,o,o
77183,school,NN,I-NP,o,o,o,o
77184,and,CC,I-NP,o,o,o,o
77185,/,SYM,I-NP,o,o,o,o
77186,or,CC,I-NP,o,o,o,o
77187,high,JJ,B-NP,o,o,o,o
77188,school,NN,I-NP,o,o,o,o
77189,Advanced,NNP,I-NP,o,o,o,o
77190,Placement,NNP,I-NP,o,o,o,o
77191,courses,NNS,I-NP,o,o,o,o
77192,),SYM,I-NP,o,o,o,o
77193,to,TO,B-VP,o,o,o,o
77194,complete,VB,I-VP,o,o,o,o
77195,them,PRP,B-NP,o,o,o,o
77196,in,IN,B-PP,o,o,o,o
77197,as,RB,B-NP,o,o,o,o
77198,little,JJ,I-NP,o,o,o,o
77199,as,IN,I-NP,o,o,o,o
77200,three,CD,I-NP,B-PERIOD,B-PERIOD,o,o
77201,years,NNS,I-NP,I-PERIOD,L-PERIOD,o,o
77202,.,.,o,o,o,o,o
77203,,,,,,,
77204,[,(,o,o,o,o,o
77205,16,CD,B-NP,B-COUNT,U-COUNT,o,o
77206,],),o,o,o,o,o
77207,[,(,o,o,o,o,o
77208,17,CD,B-NP,o,o,o,o
77209,],),o,o,o,o,o
77210,Some,DT,B-NP,o,o,o,o
77211,U.S.,NNP,I-NP,B-GPE,U-GPE,o,o
77212,colleges,NNS,I-NP,o,o,o,o
77213,and,CC,I-NP,o,o,o,o
77214,universities,NNS,I-NP,o,o,o,o
77215,have,VBP,B-VP,o,o,o,o
77216,a,DT,B-NP,o,o,o,o
77217,separate,JJ,I-NP,o,o,o,o
77218,academic,JJ,I-NP,o,o,o,o
77219,track,NN,I-NP,o,o,o,o
77220,known,VBN,B-VP,o,o,o,o
77221,as,IN,B-PP,o,o,o,o
77222,an,DT,B-NP,o,o,o,o
77223,"	",o,o,o,o,o,
77224,honors,NNS,B-NP,o,o,o,o
77225,"	",o,o,o,o,o,
77226,or,CC,I-NP,o,o,o,o
77227,"	",o,o,o,o,o,
77228,scholars,NNS,B-NP,o,o,o,o
77229,"	",o,o,o,o,o,
77230,program,NN,B-NP,o,o,o,o
77231,",",",",o,o,o,o,o
77232,generally,RB,B-VP,o,o,o,o
77233,offered,VBN,I-VP,o,o,o,o
77234,to,TO,B-PP,o,o,o,o
77235,the,DT,B-NP,o,o,o,o
77236,top,JJ,I-NP,o,o,o,o
77237,percentile,NN,I-NP,o,o,o,o
77238,of,IN,B-PP,o,o,o,o
77239,students,NNS,B-NP,o,o,o,o
77240,(,(,o,o,o,o,o
77241,based,VBN,B-PP,o,o,o,o
77242,on,IN,B-PP,o,o,o,o
77243,GPA,NNP,B-NP,o,o,o,o
77244,),SYM,I-NP,o,o,o,o
77245,",",",",o,o,o,o,o
77246,that,WDT,B-NP,o,o,o,o
77247,offers,VBZ,B-VP,o,o,o,o
77248,more,JJR,B-ADJP,o,o,o,o
77249,challenging,VBG,B-VP,o,o,o,o
77250,courses,NNS,B-NP,o,o,o,o
77251,or,CC,I-NP,o,o,o,o
77252,more,RBR,B-VP,o,o,o,o
77253,individually,RB,I-VP,o,o,o,o
77254,directed,VBN,I-VP,o,o,o,o
77255,seminars,NNS,B-NP,o,o,o,o
77256,or,CC,I-NP,o,o,o,o
77257,research,NN,B-NP,o,o,o,o
77258,projects,NNS,I-NP,o,o,o,o
77259,in,IN,B-PP,o,o,o,o
77260,lieu,NN,B-NP,o,o,o,o
77261,of,IN,B-PP,o,o,o,o
77262,the,DT,B-NP,o,o,o,o
77263,standard,JJ,I-NP,o,o,o,o
77264,core,NN,I-NP,o,o,o,o
77265,curriculum,NN,I-NP,o,o,o,o
77266,.,.,o,o,o,o,o
77267,,,,,,,
77268,The,DT,B-NP,o,o,o,o
77269,students,NNS,I-NP,o,o,o,o
77270,are,VBP,B-VP,o,o,o,o
77271,awarded,VBN,I-VP,o,o,o,o
77272,the,DT,B-NP,o,o,o,o
77273,same,JJ,I-NP,o,o,o,o
77274,bachelor's,NNS,I-NP,o,o,o,o
77275,degree,NN,I-NP,o,o,o,o
77276,as,IN,B-SBAR,o,o,o,o
77277,students,NNS,B-NP,o,o,o,o
77278,completing,VBG,B-VP,o,o,o,o
77279,the,DT,B-NP,o,o,o,o
77280,standard,JJ,I-NP,o,o,o,o
77281,curriculum,NN,I-NP,o,o,o,o
77282,",",",",o,o,o,o,o
77283,but,CC,I-NP,o,o,o,o
77284,with,IN,B-PP,o,o,o,o
77285,the,DT,B-NP,o,o,o,o
77286,notation,NN,I-NP,o,o,o,o
77287,in,IN,B-PP,o,o,o,o
77288,cursu,NN,B-NP,o,o,o,o
77289,honorum,NN,I-NP,o,o,o,o
77290,on,IN,B-PP,o,o,o,o
77291,the,DT,B-NP,o,o,o,o
77292,transcript,NN,I-NP,o,o,o,o
77293,and,CC,I-NP,o,o,o,o
77294,the,DT,B-NP,o,o,o,o
77295,diploma,NN,I-NP,o,o,o,o
77296,.,.,o,o,o,o,o
77297,,,,,,,
77298,Usually,RB,B-ADVP,o,o,o,o
77299,",",",",o,o,o,o,o
77300,the,DT,B-NP,o,o,o,o
77301,above,IN,B-PP,o,o,o,o
77302,Latin,NNP,B-NP,o,o,o,o
77303,honors,NNS,I-NP,o,o,o,o
77304,are,VBP,B-VP,o,o,o,o
77305,separate,JJ,B-ADJP,o,o,o,o
77306,from,IN,B-PP,o,o,o,o
77307,the,DT,B-NP,o,o,o,o
77308,notation,NN,I-NP,o,o,o,o
77309,for,IN,B-PP,o,o,o,o
77310,this,DT,B-NP,o,o,o,o
77311,honors,NNS,I-NP,o,o,o,o
77312,course,NN,I-NP,o,o,o,o
77313,",",",",o,o,o,o,o
77314,but,CC,I-NP,o,o,o,o
77315,a,DT,B-NP,o,o,o,o
77316,student,NN,I-NP,o,o,o,o
77317,in,IN,B-PP,o,o,o,o
77318,the,DT,B-NP,o,o,o,o
77319,honors,NNS,I-NP,o,o,o,o
77320,course,NN,I-NP,o,o,o,o
77321,generally,RB,B-ADVP,o,o,o,o
77322,must,MD,B-VP,o,o,o,o
77323,maintain,VB,I-VP,o,o,o,o
77324,grades,NNS,B-NP,o,o,o,o
77325,worthy,JJ,B-ADJP,o,o,o,o
77326,of,IN,B-PP,o,o,o,o
77327,at,IN,B-ADVP,o,o,o,o
77328,least,JJS,I-ADVP,o,o,o,o
77329,the,DT,B-NP,o,o,o,o
77330,cum,NN,I-NP,o,o,o,o
77331,laude,NN,I-NP,o,o,o,o
77332,notation,NN,I-NP,o,o,o,o
77333,anyway,RB,B-ADVP,o,o,o,o
77334,.,.,o,o,o,o,o
77335,,,,,,,
77336,[,(,o,o,o,o,o
77337,citation,NN,B-NP,o,o,o,o
77338,needed,VBN,B-VP,o,o,o,o
77339,],),o,o,o,o,o
77340,Hence,RB,B-ADVP,o,o,o,o
77341,",",",",o,o,o,o,o
77342,a,DT,B-NP,o,o,o,o
77343,graduate,NN,I-NP,o,o,o,o
77344,might,MD,B-VP,o,o,o,o
77345,receive,VB,I-VP,o,o,o,o
77346,a,DT,B-NP,o,o,o,o
77347,diploma,NN,I-NP,o,o,o,o
77348,Artium,NNP,I-NP,o,o,o,o
77349,Baccalaureatum,NNP,I-NP,o,o,o,o
77350,rite,NN,I-NP,o,o,o,o
77351,or,CC,I-NP,o,o,o,o
77352,Artium,NNP,B-NP,o,o,o,o
77353,Baccalaureatum,NNP,I-NP,o,o,o,o
77354,summa,NN,I-NP,o,o,o,o
77355,cum,NN,I-NP,o,o,o,o
77356,laude,NN,I-NP,o,o,o,o
77357,in,IN,B-PP,o,o,o,o
77358,the,DT,B-NP,o,o,o,o
77359,regular,JJ,I-NP,o,o,o,o
77360,course,NN,I-NP,o,o,o,o
77361,or,CC,I-NP,o,o,o,o
77362,Artium,NNP,B-NP,o,o,o,o
77363,Baccalaureatum,NNP,I-NP,o,o,o,o
77364,summa,NN,I-NP,o,o,o,o
77365,cum,NN,I-NP,o,o,o,o
77366,laude,NN,I-NP,o,o,o,o
77367,in,IN,B-PP,o,o,o,o
77368,cursu,NN,B-NP,o,o,o,o
77369,honorum,NN,I-NP,o,o,o,o
77370,in,IN,B-PP,o,o,o,o
77371,the,DT,B-NP,o,o,o,o
77372,honors,NNS,I-NP,o,o,o,o
77373,course,NN,I-NP,o,o,o,o
77374,.,.,o,o,o,o,o
77375,,,,,,,
77376,If,IN,B-SBAR,o,o,o,o
77377,the,DT,B-NP,o,o,o,o
77378,student,NN,I-NP,o,o,o,o
77379,has,VBZ,B-VP,o,o,o,o
77380,completed,VBN,I-VP,o,o,o,o
77381,the,DT,B-NP,o,o,o,o
77382,requirements,NNS,I-NP,o,o,o,o
77383,for,IN,B-PP,o,o,o,o
77384,an,DT,B-NP,o,o,o,o
77385,honors,NNS,I-NP,o,o,o,o
77386,degree,NN,I-NP,o,o,o,o
77387,only,RB,B-ADVP,o,o,o,o
77388,in,IN,B-PP,o,o,o,o
77389,a,DT,B-NP,o,o,o,o
77390,particular,JJ,I-NP,o,o,o,o
77391,discipline,NN,I-NP,o,o,o,o
77392,(,(,o,o,o,o,o
77393,e.g.,FW,B-NP,o,o,o,o
77394,",",",",o,o,o,o,o
77395,English,NNP,B-NP,o,o,o,o
77396,language,NN,I-NP,o,o,o,o
77397,and,CC,I-NP,o,o,o,o
77398,literature,NN,I-NP,o,o,o,o
77399,),SYM,I-NP,o,o,o,o
77400,",",",",o,o,o,o,o
77401,the,DT,B-NP,o,o,o,o
77402,degree,NN,I-NP,o,o,o,o
77403,is,VBZ,B-VP,o,o,o,o
77404,designated,VBN,I-VP,o,o,o,o
77405,accordingly,RB,B-ADVP,o,o,o,o
77406,(,(,o,o,o,o,o
77407,e.g.,FW,B-NP,o,o,o,o
77408,",",",",o,o,o,o,o
77409,BA,NNP,B-NP,o,o,o,o
77410,with,IN,B-PP,o,o,o,o
77411,Honors,NNP,B-NP,o,o,o,o
77412,in,IN,B-PP,o,o,o,o
77413,English,NNP,B-NP,o,o,o,o
77414,),SYM,I-NP,o,o,o,o
77415,.,.,o,o,o,o,o
77416,,,,,,,
77417,In,IN,B-PP,o,o,o,o
77418,this,DT,B-NP,o,o,o,o
77419,case,NN,I-NP,o,o,o,o
77420,",",",",o,o,o,o,o
77421,the,DT,B-NP,o,o,o,o
77422,degree,NN,I-NP,o,o,o,o
77423,candidate,NN,I-NP,o,o,o,o
77424,will,MD,B-VP,o,o,o,o
77425,complete,VB,I-VP,o,o,o,o
77426,the,DT,B-NP,o,o,o,o
77427,normal,JJ,I-NP,o,o,o,o
77428,curriculum,NN,I-NP,o,o,o,o
77429,for,IN,B-PP,o,o,o,o
77430,all,DT,B-NP,o,o,o,o
77431,subjects,NNS,I-NP,o,o,o,o
77432,except,IN,B-PP,o,o,o,o
77433,the,DT,B-NP,o,o,o,o
77434,selected,VBN,I-NP,o,o,o,o
77435,discipline,NN,I-NP,o,o,o,o
77436,(,(,o,o,o,o,o
77437,"	",o,o,o,o,o,
77438,English,NNP,B-NP,o,o,o,o
77439,",",",",o,o,o,o,o
77440,"	",o,o,o,o,o,
77441,in,IN,B-PP,o,o,o,o
77442,the,DT,B-NP,o,o,o,o
77443,preceding,VBG,I-NP,o,o,o,o
77444,example,NN,I-NP,o,o,o,o
77445,),SYM,I-NP,o,o,o,o
77446,.,.,o,o,o,o,o
77447,,,,,,,
77448,The,DT,B-NP,o,o,o,o
77449,requirements,NNS,I-NP,o,o,o,o
77450,in,IN,B-PP,o,o,o,o
77451,either,DT,B-NP,o,o,o,o
77452,case,NN,I-NP,o,o,o,o
77453,usually,RB,B-ADVP,o,o,o,o
77454,require,VB,B-VP,o,o,o,o
77455,completion,NN,B-NP,o,o,o,o
77456,of,IN,B-PP,o,o,o,o
77457,particular,JJ,B-NP,o,o,o,o
77458,honors,NNS,I-NP,o,o,o,o
77459,seminars,NNS,I-NP,o,o,o,o
77460,",",",",o,o,o,o,o
77461,independent,JJ,B-NP,o,o,o,o
77462,research,NN,I-NP,o,o,o,o
77463,at,IN,B-PP,o,o,o,o
77464,a,DT,B-NP,o,o,o,o
77465,level,NN,I-NP,o,o,o,o
77466,higher,JJR,B-ADJP,o,o,o,o
77467,than,IN,B-SBAR,o,o,o,o
77468,usually,RB,B-ADVP,o,o,o,o
77469,required,VBN,B-VP,o,o,o,o
77470,(,(,o,o,o,o,o
77471,often,RB,B-ADVP,o,o,o,o
77472,with,IN,B-PP,o,o,o,o
77473,greater,RBR,B-NP,o,o,o,o
77474,personal,JJ,I-NP,o,o,o,o
77475,supervision,NN,I-NP,o,o,o,o
77476,by,IN,B-PP,o,o,o,o
77477,faculty,NN,B-NP,o,o,o,o
77478,than,IN,B-PP,o,o,o,o
77479,usual,JJ,B-ADJP,o,o,o,o
77480,),SYM,I-ADJP,o,o,o,o
77481,",",",",o,o,o,o,o
77482,and,CC,I-ADJP,o,o,o,o
77483,a,DT,B-NP,o,o,o,o
77484,written,VBN,I-NP,o,o,o,o
77485,honors,NNS,I-NP,o,o,o,o
77486,thesis,NN,I-NP,o,o,o,o
77487,in,IN,B-PP,o,o,o,o
77488,the,DT,B-NP,o,o,o,o
77489,major,JJ,I-NP,o,o,o,o
77490,subject,NN,I-NP,o,o,o,o
77491,.,.,o,o,o,o,o
77492,,,,,,,
77493,[,(,o,o,o,o,o
77494,edit,VB,B-VP,o,o,o,o
77495,],),o,o,o,o,o
77496,Types,NNS,B-NP,o,o,o,o
77497,of,IN,B-PP,o,o,o,o
77498,Bachelor's,NNP,B-NP,o,o,o,o
77499,degree,NN,I-NP,o,o,o,o
77500,[,(,o,o,o,o,o
77501,edit,VB,B-VP,o,o,o,o
77502,],),o,o,o,o,o
77503,Architecture,NNP,B-NP,o,o,o,o
77504,and,CC,I-NP,o,o,o,o
77505,Design,NNP,I-NP,o,o,o,o
77506,The,DT,B-NP,o,o,o,o
77507,Bachelor,NNP,I-NP,o,o,o,o
77508,of,IN,B-PP,o,o,o,o
77509,Architecture,NNP,B-NP,o,o,o,o
77510,(,(,o,o,o,o,o
77511,BArch,NNP,I-NP,o,o,o,o
77512,),SYM,I-NP,o,o,o,o
77513,degree,NN,B-NP,o,o,o,o
77514,is,VBZ,B-VP,o,o,o,o
77515,a,DT,B-NP,o,o,o,o
77516,professional,JJ,I-NP,o,o,o,o
77517,degree,NN,I-NP,o,o,o,o
77518,awarded,VBN,B-VP,o,o,o,o
77519,to,TO,B-PP,o,o,o,o
77520,students,NNS,B-NP,o,o,o,o
77521,who,WP,B-NP,o,o,o,o
77522,complete,VB,B-VP,o,o,o,o
77523,the,DT,B-NP,o,o,o,o
77524,five-year,JJ,I-NP,o,o,o,o
77525,course,NN,I-NP,o,o,o,o
77526,of,IN,B-PP,o,o,o,o
77527,study,NN,B-NP,o,o,o,o
77528,in,IN,B-PP,o,o,o,o
77529,the,DT,B-NP,o,o,o,o
77530,field,NN,I-NP,o,o,o,o
77531,at,IN,B-PP,o,o,o,o
77532,some,DT,B-NP,o,o,o,o
77533,universities,NNS,I-NP,o,o,o,o
77534,.,.,o,o,o,o,o
77535,,,,,,,
77536,Many,JJ,B-NP,o,o,o,o
77537,universities,NNS,I-NP,o,o,o,o
77538,offer,VBP,B-VP,o,o,o,o
77539,a,DT,B-NP,o,o,o,o
77540,BSc,NNP,I-NP,o,o,o,o
77541,or,CC,I-NP,o,o,o,o
77542,BA,NNP,B-NP,o,o,o,o
77543,(,(,o,o,o,o,o
77544,majoring,VBG,B-VP,o,o,o,o
77545,in,IN,B-PP,o,o,o,o
77546,Architecture,NNP,B-NP,o,o,o,o
77547,),SYM,I-NP,o,o,o,o
77548,after,IN,B-PP,o,o,o,o
77549,the,DT,B-NP,o,o,o,o
77550,first,JJ,I-NP,o,o,o,o
77551,three,CD,I-NP,B-PERIOD,B-PERIOD,o,o
77552,or,CC,I-NP,I-PERIOD,I-PERIOD,o,o
77553,four,CD,I-NP,I-PERIOD,I-PERIOD,o,o
77554,years,NNS,I-NP,I-PERIOD,L-PERIOD,o,o
77555,",",",",o,o,o,o,o
77556,and,CC,I-NP,o,o,o,o
77557,then,RB,B-ADVP,o,o,o,o
77558,a,DT,B-NP,o,o,o,o
77559,post-graduate,JJ,I-NP,o,o,o,o
77560,diploma,NN,I-NP,o,o,o,o
77561,",",",",o,o,o,o,o
77562,BArch,NNP,I-NP,o,o,o,o
77563,or,CC,I-NP,o,o,o,o
77564,MArch,NNP,I-NP,o,o,o,o
77565,for,IN,B-PP,o,o,o,o
77566,the,DT,B-NP,o,o,o,o
77567,following,VBG,I-NP,o,o,o,o
77568,two,CD,I-NP,B-PERIOD,B-PERIOD,o,o
77569,to,TO,I-NP,I-PERIOD,I-PERIOD,o,o
77570,four,CD,I-NP,I-PERIOD,I-PERIOD,o,o
77571,years,NNS,I-NP,I-PERIOD,L-PERIOD,o,o
77572,.,.,o,o,o,o,o
77573,,,,,,,
77574,The,DT,B-NP,o,o,o,o
77575,Bachelor,NNP,I-NP,o,o,o,o
77576,of,IN,B-PP,o,o,o,o
77577,Design,NNP,B-NP,o,o,o,o
77578,(,(,o,o,o,o,o
77579,BDes,NNP,B-NP,o,o,o,o
77580,",",",",o,o,o,o,o
77581,or,CC,I-NP,o,o,o,o
77582,SDes,NNP,B-NP,o,o,o,o
77583,in,IN,B-PP,o,o,o,o
77584,Indonesia,NNP,B-NP,B-GPE,U-GPE,o,o
77585,),SYM,I-NP,o,o,o,o
77586,is,VBZ,B-VP,o,o,o,o
77587,awarded,VBN,I-VP,o,o,o,o
77588,to,TO,B-PP,o,o,o,o
77589,those,DT,B-NP,o,o,o,o
77590,who,WP,B-NP,o,o,o,o
77591,complete,VB,B-VP,o,o,o,o
77592,the,DT,B-NP,o,o,o,o
77593,four-,JJ,I-NP,o,o,o,o
77594,or,CC,I-NP,o,o,o,o
77595,four-and-a-half-year,JJ,I-NP,o,o,o,o
77596,course,NN,I-NP,o,o,o,o
77597,of,IN,B-PP,o,o,o,o
77598,study,NN,B-NP,o,o,o,o
77599,in,IN,B-PP,o,o,o,o
77600,design,NN,B-NP,o,o,o,o
77601,",",",",o,o,o,o,o
77602,usually,RB,B-VP,o,o,o,o
77603,majoring,VBG,I-VP,o,o,o,o
77604,in,IN,B-PP,o,o,o,o
77605,a,DT,B-NP,o,o,o,o
77606,specific,JJ,I-NP,o,o,o,o
77607,field,NN,I-NP,o,o,o,o
77608,of,IN,B-PP,o,o,o,o
77609,design,NN,B-NP,o,o,o,o
77610,",",",",o,o,o,o,o
77611,such,JJ,B-PP,o,o,o,o
77612,as,IN,I-PP,o,o,o,o
77613,interior,JJ,B-NP,o,o,o,o
77614,design,NN,I-NP,o,o,o,o
77615,or,CC,I-NP,o,o,o,o
77616,graphic,JJ,B-NP,o,o,o,o
77617,design,NN,I-NP,o,o,o,o
77618,.,.,o,o,o,o,o
77619,,,,,,,
77620,[,(,o,o,o,o,o
77621,edit,VB,B-VP,o,o,o,o
77622,],),o,o,o,o,o
77623,Arts,NNP,B-NP,o,o,o,o
77624,Main,NNP,I-NP,o,o,o,o
77625,article,NN,I-NP,o,o,o,o
77626,:,:,o,o,o,o,o
77627,Bachelor,NNP,B-NP,o,o,o,o
77628,of,IN,B-PP,o,o,o,o
77629,arts,NNS,B-NP,o,o,o,o
77630,The,DT,B-NP,o,o,o,o
77631,bachelor,NN,I-NP,o,o,o,o
77632,of,IN,B-PP,o,o,o,o
77633,arts,NNS,B-NP,o,o,o,o
77634,degrees,NNS,I-NP,o,o,o,o
77635,(,(,o,o,o,o,o
77636,BA,NNP,B-NP,o,o,o,o
77637,",",",",o,o,o,o,o
77638,AB,NNP,B-NP,o,o,o,o
77639,",",",",o,o,o,o,o
77640,BS,NNP,B-NP,o,o,o,o
77641,",",",",o,o,o,o,o
77642,BSc,NNP,B-NP,o,o,o,o
77643,",",",",o,o,o,o,o
77644,SB,NNP,B-NP,o,o,o,o
77645,",",",",o,o,o,o,o
77646,ScB,NNP,B-NP,o,o,o,o
77647,",",",",o,o,o,o,o
77648,BAAS,NNP,B-NP,o,o,o,o
77649,;,:,o,o,o,o,o
77650,also,RB,B-VP,o,o,o,o
77651,known,VBN,I-VP,o,o,o,o
77652,as,IN,B-PP,o,o,o,o
77653,Artium,NNP,B-NP,o,o,o,o
77654,Baccalaureus,NNP,I-NP,o,o,o,o
77655,),SYM,I-NP,o,o,o,o
77656,are,VBP,B-VP,o,o,o,o
77657,the,DT,B-NP,o,o,o,o
77658,most,RBS,I-NP,o,o,o,o
77659,common,JJ,I-NP,o,o,o,o
77660,undergraduate,JJ,I-NP,o,o,o,o
77661,degrees,NNS,I-NP,o,o,o,o
77662,given,VBN,B-VP,o,o,o,o
77663,.,.,o,o,o,o,o
